"Número Licitação";"Número Processo";"Objeto";"Modalidade Compra";"Situação Licitação";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Município";"Data PublicaçãoDOU";"Data Abertura";"Valor Licitação"
"000072013";"009";"Objeto: Serviços de Publicação em Jornal de Grande Circulação Local";"Dispensa de Licitação";"Encerrado";"52000";"MINISTERIO DA DEFESA";"52121";"COMANDO DO EXERCITO";"160433";"19 BATALHAO DE INFANTARIA MOTORIZADO";"SAO LEOPOLDO";"01/01/1900";"";"1444,04"
"100042013";"004/2013";"Objeto: Material de construção/manutenção de bens imóveis.";"Dispensa de Licitação";"Encerrado";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22202";"EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA";"135019";"EMBRAPA/CPAO";"DOURADOS";"01/01/1900";"30/01/2013";"646,76"
"100612013";"23106010061201325";"Objeto: Aquisição e fornecimento de material de limpeza, em forma de kit,destinados as atividades do Programa de Avaliação Seriada (PAS 1ª e 2ª Etapa).";"Dispensa de Licitação";"Encerrado";"26000";"MINISTERIO DA EDUCACAO";"26271";"FUNDACAO UNIVERSIDADE DE BRASILIA";"154079";"CENTRO DE SEL.E DE PROMOçãO DE EVENTOS";"BRASILIA";"01/01/1900";"";"130,00"
"000012013";"0112012";"Objeto: Fornecimento de energia eletrica";"Dispensa de Licitação";"Encerrado";"52000";"MINISTERIO DA DEFESA";"52121";"COMANDO DO EXERCITO";"160113";"4 BATALHAO DE ENGENHARIA DE COMBATE";"ITAJUBA";"01/01/1900";"";"8000,00"
"000042013";"0022013";"Objeto: Fornecimento de Serviço de Telefonia Móvel.";"Dispensa de Licitação";"Encerrado";"52000";"MINISTERIO DA DEFESA";"52121";"COMANDO DO EXERCITO";"160517";"3 COMPANHIA DO 63 BATALHAO DE INFANTARIA";"TUBARAO";"01/01/1900";"";"200,00"
"000072013";"00350005975201204";"Objeto: Aquisição de 01(um) carrinho transporte, tubo aço, zincag em eletrolítica e antiferrugem, 200 L, 950 MM, 600 MM, 2 fixas e 2 giratórias, borracha, condomínio 1.000 MM, 50 CM, cinza.";"Dispensa de Licitação";"Encerrado";"58000";"MINISTERIO DA PESCA E AQUICULTURA";"58000";"MINISTERIO DA PESCA E AQUICULTURA - UNIDADES ";"110008";"SECRETARIA EXECUTIVA-MPA";"BRASILIA";"01/01/1900";"";"497,00"
"002462012";"5205201220";"Objeto: Pregão Eletrônico -  Aquisição de material de consumo tipo (Kit para drenagem de tórax e outros).";"Pregão - Registro de Preço";"Evento de Resultado de Julgame";"26000";"MINISTERIO DA EDUCACAO";"26272";"FUNDACAO UNIVERSIDADE DO MARANHAO";"154072";"HOSPITAL UNIVERSITARIO";"SAO LUIS";"03/01/2013";"16/01/2013";"2685,00"
"000022013";"23068017830/12-39";"Objeto: Pregão Eletrônico -  A presente licitação tem como objeto o Registro de Preço para eventual aquisição de VEÍCULOS LEVES PARA TRANSPORTE DE CARGAS, com fornecimento parcelado, assistência técnica gratuita, de, no mínimo, 01 (um) ano, atendendo à demanda da Prefeitura Universitária - PU - da UFES.";"Pregão - Registro de Preço";"Evento de Resultado de Julgame";"26000";"MINISTERIO DA EDUCACAO";"26234";"UNIVERSIDADE FEDERAL DO ESPIRITO SANTO";"153046";"UNIVERSIDADE FEDERAL DO ESPIRITO SANTO";"VITORIA";"04/01/2013";"16/01/2013";"960000,00"
"000012013";"63012000854201308";"Objeto: Prestação de serviços para ministrar os cursos do Programa de Ensino Profissional Marítimo-Atividades Correlatas (PREPOM-AC) no ano de 2013, que visam aperfeiçoar e atualizar, em diversas áreas, o pessoal que exerce funções técnicas e administrativas das agências e empresas de navegação, das empresas operadores portuárias, dos órgão de gestão da mão-de-obra (OGMO, dos sindicatos de trabalhadores portuários e das administrações portuárias, em regime de Empreitada por Preço Global.";"Dispensa de Licitação";"Publicado";"52000";"MINISTERIO DA DEFESA";"52131";"COMANDO DA MARINHA";"752000";"DIRETORIA DE PORTOS E COSTAS";"RIO DE JANEIRO";"04/04/2013";"";"4517479,67"
"000022013";"23221000010201379";"Objeto: Aquisição de 30 jogos de mesas com 04 cadeiras em prolipropileno, para o centro de vivência, atendendo as necessidades da Diretoria de Administração e Planejamento do IF Goiano   Campus Morrinhos";"Dispensa de Licitação";"Encerrado";"26000";"MINISTERIO DA EDUCACAO";"26407";"INST.FED.DE EDUC.,CIENC.E TEC.GOIANO";"158300";"IF GOIANO - CAMPUS MORRINHOS";"MORRINHOS";"01/01/1900";"";"7199,70"
"000032013";"11/2013";"Objeto: Despesas com seguro obrigatório de viaturas, em proveito do Batalhão";"Dispensa de Licitação";"Encerrado";"52000";"MINISTERIO DA DEFESA";"52121";"COMANDO DO EXERCITO";"160356";"12º BATALHAO DE ENG. DE COMBATE BLINDADO";"ALEGRETE";"01/01/1900";"";"2478,00"
"000132013";"60584000057201340";"Objeto: Assinatura de revista";"Dispensa de Licitação";"Encerrado";"52000";"MINISTERIO DA DEFESA";"52000";"MINISTERIO DA DEFESA - UNIDADES COM VÍNCULO D";"110404";"DEPARTAMENTO DE ADMINISTRACAO INTERNA-MD";"BRASILIA";"01/01/1900";"";"1190,00"
"000042013";"000793/13-51";"Objeto: Atender despesa com publicação de editais no Diario Oficial da Uniaão no exercicio de 2013.";"Dispensa de Licitação";"Publicado";"26000";"MINISTERIO DA EDUCACAO";"26240";"UNIVERSIDADE FEDERAL DA PARAIBA";"153065";"UNIVERSIDADE FEDERAL DA PARAIBA";"JOAO PESSOA";"14/01/2013";"";"440000,00"
"000102013";"10";"Objeto: Generos alimentícios para festividade de aniversário da AD/6.";"Dispensa de Licitação";"Encerrado";"52000";"MINISTERIO DA DEFESA";"52121";"COMANDO DO EXERCITO";"160432";"16 GRUPO DE ARTILHARIA DE CAMPANHA AP";"SAO LEOPOLDO";"01/01/1900";"";"414,58"
"000392012";"25383000185201278";"Objeto: Pregão Eletrônico -  Serviço de engenharia de manutenção e conservação dos grupos geradores do CPqGM/FIOCRUZ/BA, conforme especificações do Projeto Básico.";"Pregão";"Evento de Resultado de Julgame";"36000";"MINISTERIO DA SAUDE";"36201";"FUNDACAO OSWALDO CRUZ";"254422";"INSTITUTO GONCALO MONIZ";"SALVADOR";"11/01/2013";"23/01/2013";"0,00"
"000022013";"64407000127201261";"Objeto: Publicação de matéria legal no Diário Oficial da União.";"Dispensa de Licitação";"Encerrado";"52000";"MINISTERIO DA DEFESA";"52121";"COMANDO DO EXERCITO";"160101";"23 COMPANHIA DE ENGENHARIA DE COMBATE";"IPAMERI";"01/01/1900";"";"8000,00"
"000012013";"18232/2012";"Objeto: Pregão Eletrônico -  Aquisição de garrafões de água mineral sem g s.";"Pregão";"Publicado";"56000";"MINISTERIO DAS CIDADES";"29214";"COMPANHIA BRASILEIRA DE TRENS URBANOS";"275068";"CIA BRASILEIRA DE TRENS URBANOS-ADM.CENTRAL";"RIO DE JANEIRO";"11/01/2013";"24/01/2013";"0,00"
"000062013";"23157000014201378";"Objeto: Contratação de serviços de postagem junto à Empresa Brasileira de Correios e Telégrafos";"Dispensa de Licitação";"Encerrado";"26000";"MINISTERIO DA EDUCACAO";"26406";"INST.FED.DE EDUC.,CIENC.E TEC.DO ESP.SANTO";"158423";"INST.FED. ESPIRITO SANTO/CAMPUS SÃO MATEUS";"SAO MATEUS";"01/01/1900";"";"5000,00"
"000012013";"88810/001/2013";"Objeto: Pregão Eletrônico -  Serviço de manutenção preventiva e corretiva de veículos automotores leves e pesados; com fornecimentos de peças, materiais e acessórios; abrangendo mecânica, elétrica/eletrônica, alimentação, arrefecimento, funilaria, pintura corretiva, preventiva e estética, tapeçaria, estofaria, vidraçaria, carroceria, ar condicionado, geometria, balanceamento e alinhamento de rodas, conserto de pneus, guincho, lavagem geral do veículo para Estação Naval do Rio Negro (ENRN).";"Pregão - Registro de Preço";"Publicado";"52000";"MINISTERIO DA DEFESA";"52131";"COMANDO DA MARINHA";"788810";"ESTACAO NAVAL DO RIO NEGRO";"MANAUS";"09/01/2013";"21/01/2013";"275999,00"
"001742012";"23105.015823/2013";"Objeto: Pregão Eletrônico -  Registro de Preço para eventual contratação de empresa para prestação de Serviços de Hospedagem com fornecimento de alimentação (desjejum, almoço e jantar), no âmbito nacional e internacional para atender os convidados da UFAM, em hotéis de categoria igual ou superior quatro estrelas, ou outra classificação com o ramo hoteleiro, em apartamento simples, duplo ou triplo, conforme especificados no Anexo I deste Edital.";"Pregão - Registro de Preço";"Publicado";"26000";"MINISTERIO DA EDUCACAO";"26270";"FUNDACAO UNIVERSIDADE DO AMAZONAS";"154039";"FUNDACAO UNIVERSIDADE DO AMAZONAS";"MANAUS";"04/01/2013";"16/01/2013";"171775,00"
"000022013";"10983000114201310";"Objeto: Atender despesas com aquisição de materiais de expediente para uso da ESAF/SC no concursos DNIT a ser realizado no dia 27/01/2013. Conforme Memo Conursos/ESAF/SC nº 1/2013.";"Dispensa de Licitação";"Encerrado";"25000";"MINISTERIO DA FAZENDA";"25000";"MINISTERIO DA FAZENDA - UNIDADES COM VÍNCULO ";"170166";"SUPERINTENDêNCIA DE ADMINISTRAçãO DO MF/SC";"FLORIANOPOLIS";"01/01/1900";"";"1902,06"
"000052013";"23168000014201349";"Objeto: O objeto da presente dispensa é a aquisição de combustível, em caráter emergencial, para atender às necessidades do IFPB Campus Patos, enquanto o processo licitatório é concluído.";"Dispensa de Licitação";"Publicado";"26000";"MINISTERIO DA EDUCACAO";"26417";"INST.FED.DE EDUC.,CIENC.E TEC.DA PARAIBA";"158470";"INST.FED. DA PARAIBA/CAMPUS PATOS";"PATOS";"18/02/2013";"";"7770,00"
"000162013";"46260006131201100";"Objeto: Emissão de empenho estimativo, visando o atendimento das despesas com energia elétrica provenientes de Companhia Paulista de Energia Elétrica durante o exercício de 2013 para a Agência Regional do Trabalho e Emprego em São José do Rio Pardo/SP. Obs: prazo de vigência do contrato prorrogado por tempo indeterminado.";"Dispensa de Licitação";"Encerrado";"40000";"MINISTERIO DO TRABALHO";"38901";"FUNDO DE AMPARO AO TRABALHADOR";"380988";"GER REG DO TRAB E EMP/RIBEIRÃO PRETO/SP";"RIBEIRAO PRETO";"01/01/1900";"";"346,51"
"000012013";"00067004529201270";"Objeto: Pregão Eletrônico -  Contratação de empresa especializada para prestação de serviços de manutenção preventiva e corretiva de central telefônica, sistema PABX, instalada na Unidade Regional Recife/PE da Agência Nacional de Aviação Civil, consoante especificações contidas no Termo de Referência, Anexo  A  do Edital.";"Pregão";"Publicado";"39000";"MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL";"62201";"AGENCIA NACIONAL DE AVIACAO CIVIL";"113214";"AGENCIA NACIONAL DE AVIACAO CIVIL";"BRASILIA";"11/01/2013";"23/01/2013";"0,00"
"000032013";"10384000030201335";"Objeto: Licenciamento ddos veiculos pertencentes a esta Superintendência do Ministério da Fazenda do Piauí,da Procuradoria da Fazenda Nacional do Piauí, da Controladoria Geral da União no Piauí e da Superintendência do Patrmônio da União no Piauí.";"Dispensa de Licitação";"Retificação";"25000";"MINISTERIO DA FAZENDA";"25000";"MINISTERIO DA FAZENDA - UNIDADES COM VÍNCULO ";"170032";"SUPERINTENDÊNCIA DE ADMINISTRAçãO DO MF/PI";"TERESINA";"01/01/1900";"";"3000,00"
"000012013";"67293015625201241";"Objeto: Pregão Eletrônico -  Adequação de quadro de distribuição de energia elétrica, com fornecimento de todo o material e mão de obra qualificada e especializada, conforme especificações e demais condições constantes do Termo de Referência e das Especificações Técnicas de Material e Serviço nº 6/BAPV/2012, de DEZ 2012.";"Pregão";"Evento de Alteração Publicado";"52000";"MINISTERIO DA DEFESA";"52111";"COMANDO DA AERONAUTICA";"120081";"BASE AEREA DE PORTO VELHO";"PORTO VELHO";"02/01/2013";"05/02/2013";"17980,00"
"000092013";"23116000385201336";"Objeto: Prestação de serviço de controle de entrada e saída de caminhões no acesso ao Oceanário.";"Dispensa de Licitação";"Encerrado";"26000";"MINISTERIO DA EDUCACAO";"26273";"UNIVERSIDADE FEDERAL DO RIO GRANDE - FURG";"154042";"UNIVERSIDADE FEDERAL DO RIO GRANDE - FURG";"RIO GRANDE";"01/01/1900";"";"1200,00"
"000012013";"01/2013";"Objeto: Atender as despesas de seguro obrigatório de veículos (DPVAT) do Cmdo 1ª Bda AAAe.";"Dispensa de Licitação";"Encerrado";"52000";"MINISTERIO DA DEFESA";"52121";"COMANDO DO EXERCITO";"160293";"CMDO DA 1 BRIGADA DE ARTILHARIA ANTIAEREA";"GUARUJA";"01/01/1900";"";"1758,18"
"000012013";"53000000469201338";"Objeto: Despesas de fornecimento e tratamento de água e esgoto para o exercício de 2013.";"Inexigibilidade de Licitação";"Publicado";"41000";"MINISTERIO DAS COMUNICACOES";"41000";"MINISTERIO DAS COMUNICACOES - UNIDADES COM VÍ";"410003";"COORDENACAO GERAL DE RECURSOS LOGISTICOS";"BRASILIA";"22/01/2013";"";"363897,00"
"500032013";"2013NE00478";"Objeto: Aquisição de serviço.";"Dispensa de Licitação";"Encerrado";"26000";"MINISTERIO DA EDUCACAO";"26244";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL";"153114";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL";"PORTO ALEGRE";"01/01/1900";"";"2500,00"
"000062013";"64584000255201364";"Objeto: Manutenção e conservação de bens imóveis";"Dispensa de Licitação";"Encerrado";"52000";"MINISTERIO DA DEFESA";"52121";"COMANDO DO EXERCITO";"160495";"HOSPITAL MILITAR DE AREA DE SAO PAULO";"SAO PAULO";"01/01/1900";"";"7395,00"
"000282014";"67101009166201195";"Objeto: Aquisição de serviço de renovação de Assinatura de Publicações Técnicas para aplicação nas aeronaves dos Projetos EMB-110, EMB 111, LEGACY, EMB-120, EMB-145, SIVAM, EMB-312, EMB-314 e EMBRAER 190AR.";"Inexigibilidade de Licitação";"Publicado";"52000";"MINISTERIO DA DEFESA";"52111";"COMANDO DA AERONAUTICA";"120071";"CENTRO LOGISTICO DA AERONAUTICA";"SAO PAULO";"15/09/2014";"";"6072132,25"
"000022013";"47729000186201205";"Objeto: Fornecimento de energia elétrica para atender as necessidades da Gerência Regional do Trabalho e Emprego em Nova Friburgo";"Inexigibilidade de Licitação";"Evento de Retificação Publicad";"40000";"MINISTERIO DO TRABALHO";"38901";"FUNDO DE AMPARO AO TRABALHADOR";"380947";"SUPERINTENDÊNCIA REGIONAL DO TRABALHO/RJ";"RIO DE JANEIRO";"31/01/2013";"";"8739,68"
"000252013";"08038051513201213";"Objeto: Contratação de empresa especializada em manutenção corretiva nos banheiros da unidade da DPU no Maranhão, com fornecimento dos materiais necessários à execução dos serviços..";"Dispensa de Licitação";"Encerrado";"30000";"MINISTERIO DA JUSTICA E SEGURANçA PUBLICA";"30000";"MINISTERIO DA JUSTICA E SEGURANçA PUBLICA - U";"200140";"DEFENSORIA PUBLICA DA UNIAO";"BRASILIA";"01/01/1900";"";"2605,54"
"000022013";"01";"Objeto: Prestação de serviço de seguro/dpvat de viaturas adm.";"Dispensa de Licitação";"Encerrado";"52000";"MINISTERIO DA DEFESA";"52121";"COMANDO DO EXERCITO";"160441";"28 GRUPO DE ARTILHARIA DE CAMPANHA";"CRICIUMA";"01/01/1900";"";"1564,00"
"000322012";"23148003482201222";"Objeto: Pregão Eletrônico -  A presente Licitação tem por objeto a contratação de empresa especializada para prestação dos serviços de manutenção preventiva e corretiva em um sistema de reprografia da marca XEROX, conforme termo de referência do Edital.";"Pregão";"Evento de Resultado de Julgame";"26000";"MINISTERIO DA EDUCACAO";"26406";"INST.FED.DE EDUC.,CIENC.E TEC.DO ESP.SANTO";"158416";"INST.FED. ESPIRITO SANTO/CAMPUS VITORIA";"VITORIA";"08/01/2013";"18/01/2013";"120000,00"
"000052013";"50613000050201380";"Objeto: Revisão de 30.000Km do veículo oficial Hilux, placa MOS-4054, à disposição da Unidade Local de Campina Grande/PB";"Dispensa de Licitação";"Encerrado";"39000";"MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL";"39252";"DEPTO. NAC. DE INFRA-ESTRUTURA DE TRANSPORTES";"393017";"SUPERINTENDENCIA REG. NO ESTADO PB - DNIT";"JOAO PESSOA";"01/01/1900";"";"286,00"
"000012013";"03635000380201337";"Objeto: Contratação de empresa especializada em serviços de funilaria e pintura para conserto viatura BSV-8868 da Ag. Andradina/SP.";"Dispensa de Licitação";"Encerrado";"20113";"MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO";"25205";"FUND.INST.BRASILEIRO DE GEOG.E ESTATISTICA";"114622";"UNIDADE ESTADUAL DO IBGE EM SAO PAULO";"SAO PAULO";"01/01/1900";"";"2780,00"
"000022013";"23064000235201385";"Objeto: Impressão de livros didáticos.";"Dispensa de Licitação";"Encerrado";"26000";"MINISTERIO DA EDUCACAO";"26258";"UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA";"150150";"UTFPR - CAMPUS TOLEDO";"TOLEDO";"01/01/1900";"";"4530,00"
"000212013";"23088000154201315";"Objeto: Taxa referente a pedido de patente, junto ao Instituto Nacional de Propriedade Industrial - INPI.";"Dispensa de Licitação";"Encerrado";"26000";"MINISTERIO DA EDUCACAO";"26261";"UNIVERSIDADE FEDERAL DE ITAJUBA";"153030";"UNIVERSIDADE FEDERAL DE ITAJUBA";"ITAJUBA";"01/01/1900";"";"95,00"
"000332013";"000460/2013-32";"Objeto: Revisão de processador de chapas CTP.";"Dispensa de Licitação";"Encerrado";"26000";"MINISTERIO DA EDUCACAO";"26235";"UNIVERSIDADE FEDERAL DE GOIAS";"153052";"UNIVERSIDADE FEDERAL DE GOIAS";"GOIANIA";"01/01/1900";"";"1500,00"
"005832012";"685/2012";"Objeto: Análise de sangue bovino";"Dispensa de Licitação";"Encerrado";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22202";"EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA";"135031";"EMBRAPA/CPACT";"PELOTAS";"01/01/1900";"";"6067,20"
"000122013";"122013";"Objeto: Serviço de dedetização e desratização das instalações do 4ºBECmb.";"Dispensa de Licitação";"Encerrado";"52000";"MINISTERIO DA DEFESA";"52121";"COMANDO DO EXERCITO";"160113";"4 BATALHAO DE ENGENHARIA DE COMBATE";"ITAJUBA";"01/01/1900";"";"3324,00"
"000012013";"23065000383201390";"Objeto: Pagamento de inscrição de servidor no Curso de Gestão Patrimonial.";"Inexigibilidade de Licitação";"Encerrado";"26000";"MINISTERIO DA EDUCACAO";"26231";"UNIVERSIDADE FEDERAL DE ALAGOAS";"150229";"HOSPITAL UNIVERSITARIO PROF ALBERTO ANTUNES";"MACEIO";"01/01/1900";"";"2190,00"
"000052013";"2013PR00005";"Objeto: Pregão Eletrônico -  Aquisição de Materiais de Manutenção Mecânica (Rolamentos e Correias).";"Pregão - Registro de Preço";"Evento de Resultado de Julgame";"52000";"MINISTERIO DA DEFESA";"52221";"INDUSTRIA DE MATERIAL BELICO DO BRASIL";"168005";"INDUSTRIA DE MATERIAL BÉLICO DO BRASIL/FI";"ITAJUBA";"30/01/2013";"14/02/2013";"2999,90"
"000022013";"25389000464201281";"Objeto: Prestação de serviço especializado de prontidão, treinamento, elaboração do plano de emergência ambiental e atendimento a emergência ambiental no transporte de resíduos químicos.";"Dispensa de Licitação";"Publicado";"36000";"MINISTERIO DA SAUDE";"36201";"FUNDACAO OSWALDO CRUZ";"254462";"COORDENAÇÃO GERAL DE INFRAESTRUTURA DOS CAMPI";"RIO DE JANEIRO";"30/01/2013";"";"275507,48"
"000032013";"00589.00086620120";"Objeto: Contratação de pessoa jurídica para fornecimento de energia elétrica e custeio de iluminação publica para atender as necessidades das Unidades da AGU no Estado de Mato Grosso, para o exercício de 2013.";"Dispensa de Licitação";"Publicado";"63000";"ADVOCACIA-GERAL DA UNIAO";"63000";"ADVOCACIA-GERAL DA UNIAO - UNIDADES COM VÍNCU";"110099";"SUPERINTENDENCIA ADMINISTRACAO EM SAO PAULO";"SAO PAULO";"30/01/2013";"";"95492,28"
"000052013";"9/2013";"Objeto: Serviço de campo";"Dispensa de Licitação";"Encerrado";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22202";"EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA";"135031";"EMBRAPA/CPACT";"PELOTAS";"01/01/1900";"";"1466,66"
"000042013";"004/2013";"Objeto: Aquisição de 02(dois) cartuchos toners, modelo Phaser 3.200MFP Xerox, para suprir a impressora multifuncional instala na GEJUR.";"Dispensa de Licitação";"Publicado";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22211";"COMPANHIA NACIONAL DE ABASTECIMENTO";"135337";"CONAB SEDE SUREG TOCANTINS";"PALMAS";"11/03/2013";"";"1275,00"
"100052013";"1304130005";"Objeto: Pregão Eletrônico -  Anemômetro Ultrassônico 3D, incluindo treinamento, conforme Lista de Preços e Especificação Técnica do Edital.";"Pregão";"Divulgado";"32000";"MINISTERIO DE MINAS E ENERGIA";"91081";"EMPRESAS DE ENERGIA";"910810";"ELETROSUL CENTRAIS ELETRICAS S.A.";"FLORIANOPOLIS";"01/01/1900";"08/02/2013";"33080,00"
"000072013";"23292001045201219";"Objeto: Pregão Eletrônico -  Contratação de empresa especializada na prestação de serviços de zeladoria, para atender as necessidades dos Campi Chapecó, São José, Florianópolis, Jaraguá do Sul, Criciúma, Geraldo Werninghaus e Xanxere do IFSC.";"Pregão";"Publicado";"26000";"MINISTERIO DA EDUCACAO";"26438";"INST.FED.DE EDUC.,CIENC.E TEC.DE STA.CATARINA";"158516";"INST.FED.DE EDUC.,CIENC.E TEC.DE STA.CATARINA";"FLORIANOPOLIS";"24/01/2013";"06/02/2013";"361193,64"
